index,Sex,Age_group,Age_est,Ethnicity,BMI_class,sample_weight,BMI_est,Wt_est,Ht_est,IMD_q,finalWeight_10p,final_BMI_10p,final_BMI_class_10p,X,finalWeight_15p,final_BMI_15p,final_BMI_class_15p,finalWeight_20p,final_BMI_20p,final_BMI_class_20p,finalWeight_22.5p,final_BMI_22.5p,final_BMI_class_22.5p,sample_share
1991,female,60-64,62,White,overweight,0.734668475658203,29.298023930412032,76.7,161.8,5,72.42135941671623,27.663659990403165,overweight,4027.0,69.6902751892467,26.620434813709902,overweight,67.00576641154154,25.595000623219597,overweight,65.68127070801326,25.08906702716093,overweight,9.288963208558001e-05
1992,male,65-69,67,White,overweight,0.860365898345536,28.811608569591066,75.8,162.2,5,71.71700596611053,27.259660998398463,overweight,4029.0,69.10724852537936,26.267691211539304,overweight,66.54059478877976,25.292105158866665,overweight,65.27362517644089,24.810529531686267,normal,0.00010878249769012535
1993,female,65-69,67,White,obese,0.848906949168908,36.08853060356831,87.6,155.8,5,82.75469330934028,34.092411895925075,obese,4030.0,79.67170902998983,32.822316319262306,obese,76.63798315156725,31.57251370275214,obese,75.13993382463394,30.955363029456613,obese,0.00010733365701113649
1994,male,35-39,37,Asian,obese,0.851143719056214,35.19686970169788,105.0,172.72,3,98.57981078314222,33.04476909859323,obese,4031.0,94.42132449678812,31.65081005119224,obese,90.34126335325686,30.283139761251004,obese,88.33130633703215,29.609385521193158,overweight,0.00010761646856325298
1995,female,35-39,37,Asian,obese,0.721971110232954,31.04992046674378,72.4,152.7,3,67.84080263811373,29.094634341346588,overweight,4032.0,64.87057887045148,27.82080544971199,overweight,61.96652583663223,26.575354956185837,overweight,60.53972542289063,25.96344833507266,overweight,9.12842091745849e-05
1996,female,55-59,57,Black,obese,0.957818456186874,32.11400398924072,88.6,166.1,3,83.47880648490616,30.25777341392021,obese,4035.0,80.1887105620801,29.06524346368748,overweight,76.95595413341591,27.893496817565968,overweight,75.36151474812917,27.315575454363927,overweight,0.00012110415370724306
1997,female,60-64,62,White,obese,1.04339878058244,38.222886745463136,92.9,155.9,5,87.63319202027617,36.055904991759306,obese,4039.0,84.26490425344727,34.67005265766211,obese,80.95192306977685,33.30695573007024,obese,79.31658186828443,32.63410899664898,obese,0.00013192471442307694
1998,male,65-69,67,White,obese,1.01892808169776,31.040286994068797,92.6,172.72,5,87.56880450556775,29.35378859158022,overweight,4040.0,84.37488352184616,28.283159822993856,overweight,81.23036140208032,27.22908996277,overweight,79.67694739393554,26.70837272050844,overweight,0.00012883070087602982
1999,female,75-79,77,White,obese,0.922989794749175,34.179721478250435,83.5,156.3,3,79.08945319180052,32.37431714925589,obese,4042.0,76.31072424715126,31.23687785115212,obese,73.57288961592124,30.11617814876948,obese,72.21957055909276,29.56221325734905,overweight,0.00011670050545748986
2000,male,75-79,77,White,overweight,0.882020347865048,27.2719039350576,80.4,171.7,3,76.23281199826043,25.85838215815752,overweight,4043.0,73.59818655234423,24.964709868780844,overweight,71.0023272461975,24.08418716198782,normal,69.71913286804576,23.64892405488632,normal,0.00011152043175906865
2001,male,55-59,57,White,overweight,1.39748530239613,28.93139724248438,88.4,174.8,3,83.40994510833497,27.298260813382974,overweight,4044.0,80.20876576191043,26.250584441031798,overweight,77.06301331657798,25.22104808783689,overweight,75.51127416546917,24.71319761501513,normal,0.00017669452261209544
2002,male,30-34,32,White,overweight,1.56020171817906,27.79276778347975,85.7,175.6,3,80.2718336739336,26.0323971161464,overweight,4049.0,76.71220358852301,24.87799837216852,normal,73.23383705792997,23.74995364345673,normal,71.52568826497131,23.19599585183093,normal,0.00019726797648572073
2003,male,25-29,27,White,obese,1.10904508672562,35.36969075800656,102.7,170.4,3,96.13849722103564,33.10992129160179,obese,4050.0,91.85468204181156,31.634583237525742,obese,87.66010246795156,30.1899777615055,obese,85.59706450742378,29.47947128939356,overweight,0.00014022486806714634
2004,male,85-89,87,White,obese,0.763156255776946,32.22721893491124,85.1,162.5,4,80.82613828968475,30.608715091951623,obese,4052.0,78.15700713373997,29.597919861297974,overweight,75.52308588945748,28.60045856168804,overweight,74.21952571671062,28.106802638280943,overweight,9.649155526840631e-05
2005,male,60-64,62,White,overweight,1.61016939864133,26.975035688566624,95.3,187.96,4,90.02210878438223,25.48110805056388,overweight,4053.0,86.6562267957747,24.52838206141181,normal,83.34457590198926,23.591006394591925,normal,81.70947964045283,23.12818603772742,normal,0.00020358576417921293
2006,male,70-74,72,White,overweight,0.850177057497015,27.853985672915712,73.1,162.0,1,69.25602922982311,26.38928106608105,overweight,4054.0,66.80702023739639,25.45611196364746,overweight,64.39676920054288,24.53771117228429,normal,63.20633988560394,24.08411061027433,normal,0.00010749424630986881
2007,female,70-74,72,White,overweight,0.839948887070808,25.16691423915392,68.6,165.1,1,65.00469143022018,23.8479226584113,normal,4055.0,62.735094645880416,23.015287853324736,normal,60.50011930860076,22.19535443291743,normal,59.39579697124268,21.79021761722249,normal,0.00010620102219684588
2008,female,25-29,27,White,obese,0.836902691050589,45.11084722086815,112.9,158.2,4,104.37207489325176,41.70338994361815,obese,4056.0,99.71480003519486,39.84250761777762,obese,95.14378554351046,38.01609188368772,obese,92.8914089027826,37.11612183476189,obese,0.00010581586884270858
2009,female,55-59,57,White,obese,0.763740811254333,35.042322705144514,79.9,151.0,4,75.31684532001232,33.03225530459731,obese,4058.0,72.37899249713294,31.743779876818092,obese,69.49336136504415,30.47820769485731,obese,68.07046792854032,29.85415899677221,overweight,9.656546499099164e-05
2010,male,55-59,57,White,obese,1.00121761595211,36.14506175316389,112.6,176.5,5,106.22342167612614,34.09815396195335,obese,4059.0,102.16107433401952,32.794123806151894,obese,98.16191438501244,31.510377062655973,obese,96.18653786157,30.8762730979528,obese,0.0001265914341840654
2011,female,60-64,62,White,overweight,0.902882610498229,26.422100882540445,62.5,153.8,5,59.12005735380626,24.99321791334153,overweight,4060.0,56.971832440871154,24.085048067454206,normal,54.85913215136877,23.19189638451333,normal,53.81626429195892,22.75102022789756,normal,0.00011415820371291863
2012,female,30-34,32,White,obese,0.839093399959674,32.37079527734462,83.7,160.8,5,77.38682304798225,29.929187646957317,obese,4063.0,73.95617871476948,28.602393317449398,overweight,70.59933566315776,27.304141475132788,overweight,68.94918312313557,26.66594852352648,overweight,0.00010609285656072547
2013,female,50-54,52,White,obese,0.830608303810405,37.17749370982613,92.2,157.48,5,86.74410578555641,34.97753196536894,obese,4066.0,83.22454593037921,33.558351766049995,obese,79.76802401682147,32.16459014241475,obese,78.06389069110739,31.477438233548806,obese,0.00010502002237002437
2014,male,30-34,32,White,overweight,1.88161127642343,28.810619864091624,91.9,178.6,5,86.11027961301708,26.9955444213414,overweight,4068.0,82.32548550091549,25.809012708309712,overweight,78.62286754716649,24.64824319397432,normal,76.80304266870318,24.07772869133424,normal,0.00023790619168525021
2015,female,30-34,32,White,obese,1.44969384069261,31.868603743595777,87.5,165.7,5,80.87891494716072,29.45712104757773,overweight,4069.0,77.29284945780813,28.151030760963305,overweight,73.78234759391168,26.872461699915647,overweight,72.05608380158186,26.24373465129078,overweight,0.0001832956387274168
2016,male,45-49,47,White,overweight,1.0478017728217,27.047212448736094,81.7,173.8,5,76.87975100372995,25.451443799312315,overweight,4072.0,73.7493884989042,24.41512091425013,normal,70.68151392944453,23.39948498712345,normal,69.17134962855751,22.89953719423987,normal,0.00013248141767458653
2017,female,40-44,42,White,overweight,0.923599015913253,28.491851405773648,75.7,163.0,5,71.04403479736948,26.739446270981023,overweight,4073.0,68.01878392544961,25.600806927415263,overweight,65.05716501541889,24.48611728533964,normal,63.600657662597726,23.9379192527373,normal,0.00011677753384738947
2018,male,35-39,37,White,overweight,0.843697156625367,25.479545668771795,69.2,164.8,4,64.86707717490555,23.88415686817558,normal,4076.0,62.00382902356973,22.82990452665842,normal,59.2114084012736,21.80173098948769,normal,57.84189489669038,21.297474025845677,normal,0.00010667494396076619
2019,female,35-39,37,White,overweight,0.703054220743764,29.28216631950008,73.1,158.0,4,68.49324335074054,27.436806341427875,overweight,4077.0,65.49000951043891,26.233780448020717,overweight,62.55379030564022,25.05759906490956,overweight,61.11124937247516,24.47975058983943,normal,8.889240530239595e-05
2020,female,45-49,47,Asian,overweight,0.814764141957324,29.38175913495236,77.3,162.2,4,72.65913141570451,27.617763236883317,overweight,4080.0,69.65627998658266,26.47637827687677,overweight,66.71304726790264,25.35765441117991,overweight,65.26419769847897,24.806946143759657,normal,0.00010301672644267634
2021,male,70-74,72,White,overweight,0.861252303298618,27.847771652217823,84.7,174.4,5,80.20754150080852,26.370735543096814,overweight,4083.0,77.35881325255899,25.43412711621989,overweight,74.55348468086623,24.51178768913675,normal,73.16734002586807,24.05604932043154,normal,0.00010889457250032712
2022,female,65-69,67,White,overweight,0.849686279294074,27.960262778400896,69.8,158.0,5,66.04470667017505,26.45597927823067,overweight,4084.0,63.66359348581739,25.50216050545481,overweight,61.320776975264096,24.56368249289541,normal,60.16393598527039,24.100278795573782,normal,0.00010743219354972286
2023,female,30-34,32,White,overweight,1.05930981104353,27.15728751763662,78.3,169.8,5,72.49256765139353,25.143058781617093,overweight,4085.0,69.27196917860876,24.026038108510097,normal,66.12338464097417,22.93399448702699,normal,64.57667220261658,22.39753836447805,normal,0.00013393646504883906
2024,male,40-44,42,White,obese,0.939123272589944,31.807467002829146,103.4,180.3,5,97.20147558586508,29.90070335903004,obese,4086.0,93.19805688369908,28.66918877230224,overweight,89.26793047793085,27.460220049203397,overweight,87.33097595009673,26.864382358390397,overweight,0.00011874038176979146
2025,female,25-29,27,White,overweight,1.77208550131816,29.888991760888068,79.9,163.5,4,73.08245057038121,27.338682890658745,overweight,4091.0,69.81958804878364,26.118111288344096,overweight,66.62954595312353,24.924780350746204,overweight,65.06240367025099,24.33854377025914,normal,0.00022405802847898004
2026,female,90+,90,White,obese,0.876568687076991,32.701218242399,80.4,156.8,3,76.38519259538953,31.06826932275513,obese,4093.0,73.88906834951752,30.053016788869503,obese,71.42563640507237,29.051061246076,overweight,70.20637657418119,28.555149780601337,overweight,0.00011083113749691276
2027,female,85-89,87,White,obese,0.866750186762536,37.28121450230039,81.0,147.4,4,76.9027663632268,35.395413933429005,obese,4095.0,74.34895124903605,34.219990117733175,obese,71.82944322626344,33.06035654937204,obese,70.58275998883752,32.48655574454613,obese,0.00010958971104122503
2028,female,65-69,67,White,obese,0.846517376529054,32.14024835646457,89.1,166.5,4,84.1650482903645,30.360107238901783,obese,4096.0,81.0223354942302,29.22646448041923,overweight,77.92975796594305,28.110906569972872,overweight,76.40263516117795,27.560041180343568,overweight,0.00010703152546376209
2029,female,40-44,42,White,overweight,0.915225276179673,26.974557496124664,74.6,166.3,1,70.01809736354502,25.31779079225469,overweight,4098.0,67.04016481852918,24.24100241886179,normal,64.12521632346034,23.186988400383548,normal,62.69179489626835,22.668678632233853,normal,0.00011571877928148031
2030,male,40-44,42,White,overweight,1.0106426331018,27.08377267408408,90.8,183.1,1,85.33557323339808,25.453846546982465,overweight,4099.0,81.78738701073533,24.3954955661464,normal,78.309774403892,23.35819524354427,normal,76.59796030171685,22.847596300773304,normal,0.00012778310961923445
2031,female,35-39,37,White,overweight,0.968314840299884,29.77793559524312,76.9,160.7,1,72.03542310612394,27.89422873641414,overweight,4103.0,68.86175933165495,26.665293034501342,overweight,65.75812575317273,25.46347507856796,overweight,64.23307754597796,24.87293168073328,normal,0.00012243129008343356
2032,female,35-39,37,White,obese,0.941652253191671,36.0760982192171,101.7,167.9,3,95.2765996317272,33.797521792597976,obese,4104.0,91.07707503760685,32.30782207055763,obese,86.95813718795026,30.846708929721224,obese,84.92961908355718,30.127131561249797,obese,0.00011906013970882039
2033,male,30-34,32,White,overweight,1.08862205009622,26.33843779677113,92.3,187.2,3,86.48993435835628,24.680495732875247,normal,4105.0,82.689001667675,23.595873530890167,normal,78.9710688612359,22.534935914909987,normal,77.14394138393686,22.013552562714835,normal,0.00013764263074319467
2034,female,60-64,62,White,obese,0.772821484248876,32.69392641500231,67.7,143.9,4,63.98539825746683,30.900057640535262,obese,4107.0,61.62350864605527,29.759445452118012,overweight,59.30127612710949,28.63798460879543,overweight,58.155231606373256,28.084532685172583,overweight,9.771360241828067e-05
2035,male,20-24,22,White,obese,1.15056638574837,30.46594982078853,105.4,186.0,4,98.5309657695572,28.48045027447023,overweight,4108.0,94.029295487277,27.179239070203774,overweight,89.62441222842985,25.906004228358725,overweight,87.45928867421898,25.28017362533789,overweight,0.00014547471656035018
2036,male,70-74,72,White,overweight,0.824682484788096,25.11148258193164,81.0,179.6,1,76.71969190359654,23.784508727510207,normal,4111.0,73.99847626355547,22.940882071379693,normal,71.31939424628212,22.11031760949912,normal,69.99586718193709,21.69999999440017,normal,0.00010427077673471267
2037,male,45-49,47,Other,obese,1.18339148279686,35.14153328926891,115.0,180.9,2,108.2512857482107,33.07927097153832,obese,4112.0,103.91987053164826,31.75568338873419,obese,99.6603974330722,30.45407977405283,obese,97.55825955940256,29.811711529998966,overweight,0.00014962503917392898
2038,female,30-34,32,Mixed,obese,0.920929155354815,40.58973841678361,101.2,157.9,5,93.84478567648245,37.639676901062685,obese,4114.0,89.68791779965356,35.972422160414325,obese,85.61201564298831,34.33764150476762,obese,83.60514017264441,33.53271511764984,obese,0.00011643996340138536
2039,female,45-49,47,White,obese,0.756279574096166,34.53534318861734,88.3,159.9,5,82.95897699592703,32.44639570929729,obese,4117.0,79.4994891260902,31.09334247213224,obese,76.10588592086802,29.766057632513448,overweight,74.43430520630272,29.11227944853852,overweight,9.562208495293508e-05
2040,female,35-39,37,Black,overweight,0.574955473456999,28.30599506459573,78.0,166.0,5,73.06143674641511,26.51380343533717,overweight,4118.0,69.83735516598216,25.34379270067577,overweight,66.684336955088,24.19957067610974,normal,65.13502189068485,23.63732830987257,normal,7.269592226229992e-05
2041,male,30-34,32,White,overweight,1.54580200623597,28.79280512201394,105.7,191.6,4,99.10454990954,26.996196710031125,overweight,4121.0,94.8122235170913,25.82696191970139,overweight,90.60474488055804,24.68083975852127,normal,88.53368096665446,24.116679496759097,normal,0.000195447313167707
2042,female,45-49,47,White,overweight,0.915932853374668,27.07909793270001,72.3,163.4,3,67.98939936268778,25.46461415944224,overweight,4122.0,65.2015773518669,24.420468858612985,normal,62.46969777639622,23.3972761260471,normal,61.125083089406814,22.89366682050446,normal,0.00011580824356025768
2043,male,55-59,57,White,overweight,0.857966936043942,26.82208008130715,74.0,166.1,4,69.83493772612434,25.312409353556824,overweight,4123.0,67.14231551861046,24.33644004979137,normal,64.49989795668955,23.37866794906036,normal,63.1977136418332,22.906677516983347,normal,0.00010847917893756475
